"","line_num","Cruise","Event","DateTime","Lat","Lon","Mode","OnEffort","EffortDot","EffType","SpdKt","Bft","SegID"
"366",366,1706,"*",2017-07-30 14:32:05,19.3721666666667,-159.341666666667,"C",TRUE,TRUE,"N",10.2,6,2
"367",367,1706,"*",2017-07-30 14:34:05,19.372,-159.335833333333,"C",TRUE,TRUE,"N",10.2,6,2
"368",368,1706,"*",2017-07-30 14:36:05,19.3718333333333,-159.33,"C",TRUE,TRUE,"N",10.2,6,2
"369",369,1706,"X",2017-07-30 14:36:36,19.3718333333333,-159.3285,"C",TRUE,TRUE,"N",10.2,6,2
"371",371,1706,"*",2017-07-30 14:38:05,19.3716666666667,-159.324,"C",TRUE,TRUE,"N",10.2,6,2
"372",372,1706,"*",2017-07-30 14:40:05,19.3716666666667,-159.318,"C",TRUE,TRUE,"N",10.2,6,2
"373",373,1706,"P",2017-07-30 14:40:12,19.3716666666667,-159.317666666667,"C",TRUE,TRUE,"N",10.2,6,2
"374",374,1706,"V",2017-07-30 14:40:12,19.3716666666667,-159.317666666667,"C",TRUE,TRUE,"N",10.2,6,2
"375",375,1706,"N",2017-07-30 14:40:12,19.3716666666667,-159.317666666667,"C",TRUE,TRUE,"N",10.2,6,2
"376",376,1706,"W",2017-07-30 14:40:12,19.3716666666667,-159.317666666667,"C",TRUE,TRUE,"N",10.2,6,2
"377",377,1706,"*",2017-07-30 14:42:05,19.3715,-159.312,"C",TRUE,TRUE,"N",10.2,6,2
"378",378,1706,"*",2017-07-30 14:44:05,19.3711666666667,-159.306,"C",TRUE,TRUE,"N",10.2,6,2
"379",379,1706,"*",2017-07-30 14:46:05,19.3698333333333,-159.3005,"C",TRUE,TRUE,"N",10.2,6,2
"380",380,1706,"*",2017-07-30 14:48:05,19.3671666666667,-159.295333333333,"C",TRUE,TRUE,"N",10.2,6,2
"381",381,1706,"*",2017-07-30 14:50:05,19.3643333333333,-159.290166666667,"C",TRUE,TRUE,"N",10.2,6,2
"382",382,1706,"*",2017-07-30 14:52:05,19.3615,-159.285,"C",TRUE,TRUE,"N",10.2,6,2
"383",383,1706,"*",2017-07-30 14:54:05,19.3583333333333,-159.279833333333,"C",TRUE,TRUE,"N",10.2,6,2
"384",384,1706,"V",2017-07-30 14:54:55,19.3571666666667,-159.277666666667,"C",TRUE,TRUE,"N",10.2,5,2
"385",385,1706,"*",2017-07-30 14:56:05,19.3553333333333,-159.274666666667,"C",TRUE,TRUE,"N",10.2,5,2
"386",386,1706,"*",2017-07-30 14:58:05,19.3525,-159.2695,"C",TRUE,TRUE,"N",10.2,5,2
"387",387,1706,"*",2017-07-30 15:00:05,19.3496666666667,-159.2645,"C",TRUE,TRUE,"N",10.2,5,2
"388",388,1706,"*",2017-07-30 15:02:05,19.3468333333333,-159.2595,"C",TRUE,TRUE,"N",10.2,5,2
"389",389,1706,"*",2017-07-30 15:04:05,19.344,-159.254333333333,"C",TRUE,TRUE,"N",10.2,5,2
"390",390,1706,"*",2017-07-30 15:06:05,19.3411666666667,-159.249333333333,"C",TRUE,TRUE,"N",10.2,5,2
"391",391,1706,"W",2017-07-30 15:06:37,19.3403333333333,-159.247833333333,"C",TRUE,TRUE,"N",10.2,5,2
"392",392,1706,"*",2017-07-30 15:08:05,19.3381666666667,-159.244166666667,"C",TRUE,TRUE,"N",10.2,5,2
"393",393,1706,"*",2017-07-30 15:10:05,19.3351666666667,-159.238833333333,"C",TRUE,TRUE,"N",10.2,5,2
"394",394,1706,"*",2017-07-30 15:12:05,19.3323333333333,-159.2335,"C",TRUE,TRUE,"N",10.2,5,2
"395",395,1706,"*",2017-07-30 15:14:05,19.3293333333333,-159.228333333333,"C",TRUE,TRUE,"N",10.2,5,2
"396",396,1706,"*",2017-07-30 15:16:05,19.3263333333333,-159.223,"C",TRUE,TRUE,"N",10.2,5,2
"397",397,1706,"*",2017-07-30 15:18:05,19.3233333333333,-159.217833333333,"C",TRUE,TRUE,"N",10.2,5,2
"398",398,1706,"*",2017-07-30 15:20:05,19.3206666666667,-159.2125,"C",TRUE,TRUE,"N",10.2,5,2
"399",399,1706,"P",2017-07-30 15:20:05,19.3206666666667,-159.2125,"C",TRUE,TRUE,"N",10.2,5,2
"400",400,1706,"V",2017-07-30 15:20:05,19.3206666666667,-159.2125,"C",TRUE,TRUE,"N",10.2,5,2
"401",401,1706,"N",2017-07-30 15:20:05,19.3206666666667,-159.2125,"C",TRUE,TRUE,"N",9.8,5,2
"402",402,1706,"W",2017-07-30 15:20:05,19.3206666666667,-159.2125,"C",TRUE,TRUE,"N",9.8,5,2
"403",403,1706,"*",2017-07-30 15:22:05,19.3183333333333,-159.207333333333,"C",TRUE,TRUE,"N",9.8,5,2
"404",404,1706,"*",2017-07-30 15:24:05,19.316,-159.202166666667,"C",TRUE,TRUE,"N",9.8,5,2
"405",405,1706,"*",2017-07-30 15:26:05,19.3136666666667,-159.197,"C",TRUE,TRUE,"N",9.8,5,2
"406",406,1706,"*",2017-07-30 15:28:05,19.3113333333333,-159.191833333333,"C",TRUE,TRUE,"N",9.8,5,2
"407",407,1706,"*",2017-07-30 15:30:05,19.3088333333333,-159.186666666667,"C",TRUE,TRUE,"N",9.8,5,2
"408",408,1706,"*",2017-07-30 15:32:05,19.3065,-159.1815,"C",TRUE,TRUE,"N",9.8,5,2
"409",409,1706,"*",2017-07-30 15:34:05,19.304,-159.176166666667,"C",TRUE,TRUE,"N",9.8,5,2
"410",410,1706,"*",2017-07-30 15:36:05,19.3016666666667,-159.170833333333,"C",TRUE,TRUE,"N",9.8,5,2
"411",411,1706,"*",2017-07-30 15:38:05,19.2991666666667,-159.165666666667,"C",TRUE,TRUE,"N",9.8,5,2
"412",412,1706,"*",2017-07-30 15:40:05,19.2968333333333,-159.160333333333,"C",TRUE,TRUE,"N",9.8,5,2
"413",413,1706,"*",2017-07-30 15:42:05,19.2945,-159.155333333333,"C",TRUE,TRUE,"N",9.8,5,2
"414",414,1706,"*",2017-07-30 15:44:05,19.2923333333333,-159.150333333333,"C",TRUE,TRUE,"N",9.8,5,2
"415",415,1706,"*",2017-07-30 15:46:05,19.29,-159.145,"C",TRUE,TRUE,"N",9.8,5,2
"416",416,1706,"*",2017-07-30 15:48:05,19.2878333333333,-159.14,"C",TRUE,TRUE,"N",9.8,5,2
"417",417,1706,"*",2017-07-30 15:50:05,19.2853333333333,-159.134666666667,"C",TRUE,TRUE,"N",9.8,5,2
"418",418,1706,"*",2017-07-30 15:52:05,19.2831666666667,-159.1295,"C",TRUE,TRUE,"N",9.8,5,2
"419",419,1706,"*",2017-07-30 15:54:05,19.281,-159.124333333333,"C",TRUE,TRUE,"N",9.8,5,2
"420",420,1706,"*",2017-07-30 15:56:05,19.2788333333333,-159.119,"C",TRUE,TRUE,"N",9.8,5,2
"421",421,1706,"*",2017-07-30 15:58:05,19.2765,-159.114,"C",TRUE,TRUE,"N",9.8,5,2
"422",422,1706,"*",2017-07-30 16:00:05,19.2745,-159.109,"C",TRUE,TRUE,"N",9.8,5,2
"423",423,1706,"*",2017-07-30 16:02:05,19.2725,-159.104,"C",TRUE,TRUE,"N",9.8,5,2
"424",424,1706,"P",2017-07-30 16:03:16,19.2711666666667,-159.101,"C",TRUE,TRUE,"N",9.8,5,2
"425",425,1706,"V",2017-07-30 16:03:16,19.2711666666667,-159.101,"C",TRUE,TRUE,"N",9.8,5,2
"426",426,1706,"N",2017-07-30 16:03:16,19.2711666666667,-159.101,"C",TRUE,TRUE,"N",9.8,5,2
"427",427,1706,"W",2017-07-30 16:03:16,19.2711666666667,-159.101,"C",TRUE,TRUE,"N",9.8,5,2
"428",428,1706,"*",2017-07-30 16:04:05,19.2703333333333,-159.098833333333,"C",TRUE,TRUE,"N",9.8,5,2
"429",429,1706,"*",2017-07-30 16:06:05,19.2681666666667,-159.093666666667,"C",TRUE,TRUE,"N",9.8,5,2
"430",430,1706,"*",2017-07-30 16:08:05,19.2661666666667,-159.088833333333,"C",TRUE,TRUE,"N",9.8,5,2
"431",431,1706,"*",2017-07-30 16:10:05,19.264,-159.083666666667,"C",TRUE,TRUE,"N",9.8,5,2
"432",432,1706,"*",2017-07-30 16:12:05,19.2618333333333,-159.0785,"C",TRUE,TRUE,"N",9.8,5,2
"433",433,1706,"*",2017-07-30 16:14:05,19.2596666666667,-159.0735,"C",TRUE,TRUE,"N",9.8,5,2
"434",434,1706,"*",2017-07-30 16:16:05,19.2575,-159.068333333333,"C",TRUE,TRUE,"N",9.8,5,2
"435",435,1706,"*",2017-07-30 16:18:05,19.2555,-159.0635,"C",TRUE,TRUE,"N",9.8,5,2
"436",436,1706,"*",2017-07-30 16:20:05,19.2533333333333,-159.058333333333,"C",TRUE,TRUE,"N",9.8,5,2
"437",437,1706,"*",2017-07-30 16:22:05,19.2511666666667,-159.053333333333,"C",TRUE,TRUE,"N",9.8,5,2
"438",438,1706,"*",2017-07-30 16:24:05,19.249,-159.048333333333,"C",TRUE,TRUE,"N",9.8,5,2
"439",439,1706,"*",2017-07-30 16:26:05,19.2468333333333,-159.043166666667,"C",TRUE,TRUE,"N",9.8,5,2
"440",440,1706,"*",2017-07-30 16:28:05,19.2445,-159.038,"C",TRUE,TRUE,"N",9.8,5,2
"441",441,1706,"*",2017-07-30 16:30:05,19.2423333333333,-159.032833333333,"C",TRUE,TRUE,"N",9.8,5,2
"442",442,1706,"*",2017-07-30 16:32:05,19.2401666666667,-159.027666666667,"C",TRUE,TRUE,"N",9.8,5,2
"443",443,1706,"*",2017-07-30 16:34:05,19.238,-159.022666666667,"C",TRUE,TRUE,"N",9.8,5,2
"444",444,1706,"*",2017-07-30 16:36:05,19.2358333333333,-159.0175,"C",TRUE,TRUE,"N",9.8,5,2
"445",445,1706,"*",2017-07-30 16:38:05,19.2335,-159.0125,"C",TRUE,TRUE,"N",9.8,5,2
"446",446,1706,"*",2017-07-30 16:40:05,19.2311666666667,-159.007666666667,"C",TRUE,TRUE,"N",9.8,5,2
"447",447,1706,"*",2017-07-30 16:42:05,19.229,-159.002833333333,"C",TRUE,TRUE,"N",9.8,5,2
"448",448,1706,"P",2017-07-30 16:42:13,19.2288333333333,-159.0025,"C",TRUE,TRUE,"N",9.8,5,2
"449",449,1706,"V",2017-07-30 16:42:13,19.2288333333333,-159.0025,"C",TRUE,TRUE,"N",9.8,5,2
"450",450,1706,"N",2017-07-30 16:42:13,19.2288333333333,-159.0025,"C",TRUE,TRUE,"N",9.7,5,2
"451",451,1706,"W",2017-07-30 16:42:13,19.2288333333333,-159.0025,"C",TRUE,TRUE,"N",9.7,5,2
"452",452,1706,"*",2017-07-30 16:44:05,19.2266666666667,-158.997833333333,"C",TRUE,TRUE,"N",9.7,5,2
"453",453,1706,"*",2017-07-30 16:46:05,19.2243333333333,-158.992833333333,"C",TRUE,TRUE,"N",9.7,5,2
"454",454,1706,"*",2017-07-30 16:48:05,19.222,-158.988,"C",TRUE,TRUE,"N",9.7,5,2
"455",455,1706,"*",2017-07-30 16:50:05,19.2196666666667,-158.983166666667,"C",TRUE,TRUE,"N",9.7,5,2
"456",456,1706,"*",2017-07-30 16:52:05,19.2175,-158.9785,"C",TRUE,TRUE,"N",9.7,5,2
"457",457,1706,"*",2017-07-30 16:54:05,19.2153333333333,-158.973833333333,"C",TRUE,TRUE,"N",9.7,5,2
"458",458,1706,"V",2017-07-30 16:55:40,19.2135,-158.97,"C",TRUE,TRUE,"N",9.7,5,2
"459",459,1706,"*",2017-07-30 16:56:05,19.213,-158.968833333333,"C",TRUE,TRUE,"N",9.7,5,2
"460",460,1706,"*",2017-07-30 16:58:05,19.2106666666667,-158.963833333333,"C",TRUE,TRUE,"N",9.7,5,2
"461",461,1706,"P",2017-07-30 16:59:29,19.2091666666667,-158.960333333333,"C",TRUE,TRUE,"N",9.7,5,2
"462",462,1706,"V",2017-07-30 16:59:29,19.2091666666667,-158.960333333333,"C",TRUE,TRUE,"N",9.7,5,2
"463",463,1706,"N",2017-07-30 16:59:29,19.2091666666667,-158.960333333333,"C",TRUE,TRUE,"N",9.6,5,2
"464",464,1706,"W",2017-07-30 16:59:29,19.2091666666667,-158.960333333333,"C",TRUE,TRUE,"N",9.6,5,2
"465",465,1706,"*",2017-07-30 17:00:05,19.2085,-158.958833333333,"C",TRUE,TRUE,"N",9.6,5,2
"466",466,1706,"*",2017-07-30 17:02:05,19.2063333333333,-158.953833333333,"C",TRUE,TRUE,"N",9.6,5,2
"467",467,1706,"*",2017-07-30 17:04:05,19.2041666666667,-158.948833333333,"C",TRUE,TRUE,"N",9.6,5,2
"468",468,1706,"*",2017-07-30 17:06:05,19.2021666666667,-158.944166666667,"C",TRUE,TRUE,"N",9.6,5,2
"469",469,1706,"*",2017-07-30 17:08:05,19.2001666666667,-158.939333333333,"C",TRUE,TRUE,"N",9.6,5,2
"470",470,1706,"*",2017-07-30 17:10:05,19.1981666666667,-158.9345,"C",TRUE,TRUE,"N",9.6,5,2
"471",471,1706,"*",2017-07-30 17:12:05,19.1961666666667,-158.9295,"C",TRUE,TRUE,"N",9.6,5,2
"472",472,1706,"*",2017-07-30 17:14:05,19.1941666666667,-158.9245,"C",TRUE,TRUE,"N",9.6,5,2
"473",473,1706,"*",2017-07-30 17:16:05,19.192,-158.919333333333,"C",TRUE,TRUE,"N",9.6,5,2
"474",474,1706,"*",2017-07-30 17:18:05,19.19,-158.9145,"C",TRUE,TRUE,"N",9.6,5,2
"475",475,1706,"*",2017-07-30 17:20:05,19.188,-158.9095,"C",TRUE,TRUE,"N",9.6,5,2
"476",476,1706,"P",2017-07-30 17:20:15,19.1878333333333,-158.909,"C",TRUE,TRUE,"N",9.6,5,2
"477",477,1706,"V",2017-07-30 17:20:15,19.1878333333333,-158.909,"C",TRUE,TRUE,"N",9.6,5,2
"478",478,1706,"N",2017-07-30 17:20:15,19.1878333333333,-158.909,"C",TRUE,TRUE,"N",9.4,5,2
"479",479,1706,"W",2017-07-30 17:20:15,19.1878333333333,-158.909,"C",TRUE,TRUE,"N",9.4,5,2
"480",480,1706,"*",2017-07-30 17:22:05,19.186,-158.904333333333,"C",TRUE,TRUE,"N",9.4,5,2
"481",481,1706,"P",2017-07-30 17:23:08,19.185,-158.902,"C",TRUE,TRUE,"N",9.4,5,2
"482",482,1706,"V",2017-07-30 17:23:08,19.185,-158.902,"C",TRUE,TRUE,"N",9.4,5,2
"483",483,1706,"N",2017-07-30 17:23:08,19.185,-158.902,"C",TRUE,TRUE,"N",8.8,5,2
"484",484,1706,"W",2017-07-30 17:23:08,19.185,-158.902,"C",TRUE,TRUE,"N",8.8,5,2
"485",485,1706,"*",2017-07-30 17:24:05,19.184,-158.8995,"C",TRUE,TRUE,"N",8.8,5,2
"486",486,1706,"*",2017-07-30 17:26:05,19.1821666666667,-158.8945,"C",TRUE,TRUE,"N",8.8,5,2
"487",487,1706,"*",2017-07-30 17:28:05,19.1801666666667,-158.889666666667,"C",TRUE,TRUE,"N",8.8,5,2
"488",488,1706,"*",2017-07-30 17:30:05,19.1783333333333,-158.885,"C",TRUE,TRUE,"N",8.8,5,2
"489",489,1706,"*",2017-07-30 17:32:05,19.1763333333333,-158.880166666667,"C",TRUE,TRUE,"N",8.8,5,2
"490",490,1706,"*",2017-07-30 17:34:05,19.1741666666667,-158.875166666667,"C",TRUE,TRUE,"N",8.8,5,2
"492",492,1706,"*",2017-07-30 17:36:05,19.172,-158.870333333333,"C",TRUE,TRUE,"N",8.8,5,2
"493",493,1706,"*",2017-07-30 17:38:05,19.1695,-158.865666666667,"C",TRUE,TRUE,"N",8.8,5,2
"494",494,1706,"P",2017-07-30 17:39:47,19.1673333333333,-158.861833333333,"C",TRUE,TRUE,"N",8.8,5,2
"495",495,1706,"V",2017-07-30 17:39:47,19.1673333333333,-158.861833333333,"C",TRUE,TRUE,"N",8.8,5,2
"496",496,1706,"N",2017-07-30 17:39:47,19.1673333333333,-158.861833333333,"C",TRUE,TRUE,"N",9.3,5,2
"497",497,1706,"W",2017-07-30 17:39:47,19.1673333333333,-158.861833333333,"C",TRUE,TRUE,"N",9.3,5,2
"498",498,1706,"*",2017-07-30 17:40:05,19.167,-158.861166666667,"C",TRUE,TRUE,"N",9.3,5,2
"499",499,1706,"*",2017-07-30 17:42:05,19.1643333333333,-158.8565,"C",TRUE,TRUE,"N",9.3,5,2
"500",500,1706,"*",2017-07-30 17:44:05,19.1616666666667,-158.851833333333,"C",TRUE,TRUE,"N",9.3,5,2
"501",501,1706,"*",2017-07-30 17:46:05,19.159,-158.847,"C",TRUE,TRUE,"N",9.3,5,2
"502",502,1706,"*",2017-07-30 17:48:05,19.1565,-158.8425,"C",TRUE,TRUE,"N",9.3,5,2
"503",503,1706,"*",2017-07-30 17:50:05,19.1538333333333,-158.837833333333,"C",TRUE,TRUE,"N",9.3,5,2
"504",504,1706,"*",2017-07-30 17:52:05,19.1511666666667,-158.833166666667,"C",TRUE,TRUE,"N",9.3,5,2
"505",505,1706,"E",2017-07-30 17:52:31,19.1506666666667,-158.832166666667,"C",TRUE,TRUE,"N",9.3,5,2
"516",516,1706,"R",2017-07-30 18:04:00,19.1415,-158.816666666667,"C",TRUE,TRUE,"N",NA,NA,3
"517",517,1706,"P",2017-07-30 18:04:00,19.1415,-158.816666666667,"C",TRUE,TRUE,"N",NA,NA,3
"518",518,1706,"V",2017-07-30 18:04:00,19.1415,-158.816666666667,"C",TRUE,TRUE,"N",NA,5,3
"519",519,1706,"N",2017-07-30 18:04:00,19.1415,-158.816666666667,"C",TRUE,TRUE,"N",8.8,5,3
"520",520,1706,"W",2017-07-30 18:04:00,19.1415,-158.816666666667,"C",TRUE,TRUE,"N",8.8,5,3
"521",521,1706,"*",2017-07-30 18:04:05,19.1413333333333,-158.816333333333,"C",TRUE,TRUE,"N",8.8,5,3
"522",522,1706,"*",2017-07-30 18:06:05,19.1395,-158.811333333333,"C",TRUE,TRUE,"N",8.8,5,3
"523",523,1706,"*",2017-07-30 18:08:05,19.1375,-158.806,"C",TRUE,TRUE,"N",8.8,5,3
"524",524,1706,"*",2017-07-30 18:10:05,19.1355,-158.800833333333,"C",TRUE,TRUE,"N",8.8,5,3
"525",525,1706,"*",2017-07-30 18:12:05,19.1336666666667,-158.795666666667,"C",TRUE,TRUE,"N",8.8,5,3
"526",526,1706,"*",2017-07-30 18:14:05,19.1316666666667,-158.790333333333,"C",TRUE,TRUE,"N",8.8,5,3
"527",527,1706,"X",2017-07-30 18:15:28,19.1303333333333,-158.786666666667,"C",TRUE,TRUE,"N",8.8,5,3
"528",528,1706,"*",2017-07-30 18:16:05,19.1296666666667,-158.785,"C",TRUE,TRUE,"N",8.8,5,3
"529",529,1706,"*",2017-07-30 18:18:05,19.1278333333333,-158.779833333333,"C",TRUE,TRUE,"N",8.8,5,3
"530",530,1706,"*",2017-07-30 18:20:05,19.1258333333333,-158.774666666667,"C",TRUE,TRUE,"N",8.8,5,3
"531",531,1706,"*",2017-07-30 18:22:05,19.1238333333333,-158.769333333333,"C",TRUE,TRUE,"N",8.8,5,3
"532",532,1706,"*",2017-07-30 18:24:05,19.1221666666667,-158.7645,"C",TRUE,TRUE,"N",8.8,5,3
"533",533,1706,"*",2017-07-30 18:26:05,19.1201666666667,-158.759166666667,"C",TRUE,TRUE,"N",8.8,5,3
"534",534,1706,"*",2017-07-30 18:28:05,19.1181666666667,-158.754333333333,"C",TRUE,TRUE,"N",8.8,5,3
"535",535,1706,"*",2017-07-30 18:30:05,19.1161666666667,-158.749166666667,"C",TRUE,TRUE,"N",8.8,5,3
"536",536,1706,"*",2017-07-30 18:32:05,19.1141666666667,-158.743833333333,"C",TRUE,TRUE,"N",8.8,5,3
"537",537,1706,"*",2017-07-30 18:34:05,19.1121666666667,-158.738833333333,"C",TRUE,TRUE,"N",8.8,5,3
"538",538,1706,"*",2017-07-30 18:36:05,19.1101666666667,-158.733833333333,"C",TRUE,TRUE,"N",8.8,5,3
"539",539,1706,"E",2017-07-30 18:36:32,19.1098333333333,-158.732666666667,"C",TRUE,TRUE,"N",8.8,5,3
"545",545,1706,"R",2017-07-30 18:46:04,19.1025,-158.715,"C",TRUE,TRUE,"N",NA,NA,4
"546",546,1706,"P",2017-07-30 18:46:04,19.1025,-158.715,"C",TRUE,TRUE,"N",NA,NA,4
"547",547,1706,"V",2017-07-30 18:46:04,19.1025,-158.715,"C",TRUE,TRUE,"N",NA,4,4
"548",548,1706,"N",2017-07-30 18:46:04,19.1025,-158.715,"C",TRUE,TRUE,"N",9.4,4,4
"549",549,1706,"W",2017-07-30 18:46:04,19.1025,-158.715,"C",TRUE,TRUE,"N",9.4,4,4
"550",550,1706,"*",2017-07-30 18:46:05,19.1025,-158.714833333333,"C",TRUE,TRUE,"N",9.4,4,4
"551",551,1706,"*",2017-07-30 18:48:05,19.1003333333333,-158.709666666667,"C",TRUE,TRUE,"N",9.4,4,4
"552",552,1706,"*",2017-07-30 18:50:05,19.0981666666667,-158.704333333333,"C",TRUE,TRUE,"N",9.4,4,4
"554",554,1706,"*",2017-07-30 18:52:05,19.0963333333333,-158.698833333333,"C",TRUE,TRUE,"N",9.4,4,4
"555",555,1706,"N",2017-07-30 18:52:24,19.0965,-158.698,"C",TRUE,TRUE,"N",9.5,4,4
"556",556,1706,"*",2017-07-30 18:54:05,19.0983333333333,-158.693666666667,"C",TRUE,TRUE,"N",9.5,4,4
"557",557,1706,"*",2017-07-30 18:56:05,19.1008333333333,-158.6885,"C",TRUE,TRUE,"N",9.5,4,4
"558",558,1706,"*",2017-07-30 18:58:05,19.1035,-158.6835,"C",TRUE,TRUE,"N",9.5,4,4
"559",559,1706,"*",2017-07-30 19:00:05,19.1063333333333,-158.6785,"C",TRUE,TRUE,"N",9.5,4,4
"560",560,1706,"*",2017-07-30 19:02:05,19.1091666666667,-158.673333333333,"C",TRUE,TRUE,"N",9.5,4,4
"561",561,1706,"*",2017-07-30 19:04:05,19.112,-158.668333333333,"C",TRUE,TRUE,"N",9.5,4,4
"562",562,1706,"E",2017-07-30 19:04:19,19.1123333333333,-158.667666666667,"C",TRUE,TRUE,"N",9.5,4,4
"9",9,1706,"R",2017-07-31 06:18:07,19.9753333333333,-156.9435,"C",TRUE,TRUE,"F",NA,NA,1
"10",10,1706,"P",2017-07-31 06:18:07,19.9753333333333,-156.9435,"C",TRUE,TRUE,"F",NA,NA,1
"11",11,1706,"V",2017-07-31 06:18:07,19.9753333333333,-156.9435,"C",TRUE,TRUE,"F",NA,6,1
"1210",12,1706,"N",2017-07-31 06:18:07,19.9753333333333,-156.9435,"C",TRUE,TRUE,"F",9.8,6,1
"1310",13,1706,"W",2017-07-31 06:18:07,19.9753333333333,-156.9435,"C",TRUE,TRUE,"F",9.8,6,1
"1410",14,1706,"S",2017-07-31 06:18:52,19.9763333333333,-156.941666666667,"C",TRUE,TRUE,"F",9.8,6,1
"1510",15,1706,"A",2017-07-31 06:18:52,19.9763333333333,-156.941666666667,"C",TRUE,TRUE,"F",9.8,6,1
"1610",16,1706,"1",2017-07-31 06:18:52,19.9763333333333,-156.941666666667,"C",TRUE,FALSE,"F",9.8,6,1
"1710",17,1706,"2",2017-07-31 06:18:52,19.9763333333333,-156.941666666667,"C",TRUE,FALSE,"F",9.8,6,1
"1810",18,1706,"3",2017-07-31 06:18:52,19.9763333333333,-156.941666666667,"C",TRUE,FALSE,"F",9.8,6,1
"1910",19,1706,"E",2017-07-31 06:19:13,19.9768333333333,-156.940666666667,"C",TRUE,TRUE,"F",9.8,6,1
"4610",46,1706,"R",2017-07-31 06:55:31,19.944,-156.914666666667,"C",TRUE,TRUE,"S",NA,NA,2
"4710",47,1706,"P",2017-07-31 06:55:31,19.944,-156.914666666667,"C",TRUE,TRUE,"S",NA,NA,2
"4810",48,1706,"V",2017-07-31 06:55:31,19.944,-156.914666666667,"C",TRUE,TRUE,"S",NA,6,2
"4910",49,1706,"N",2017-07-31 06:55:31,19.944,-156.914666666667,"C",TRUE,TRUE,"S",9.3,6,2
"5010",50,1706,"W",2017-07-31 06:55:31,19.944,-156.914666666667,"C",TRUE,TRUE,"S",9.3,6,2
"513",51,1706,"*",2017-07-31 06:55:58,19.9448333333333,-156.913833333333,"C",TRUE,TRUE,"S",9.3,6,2
"5210",52,1706,"*",2017-07-31 06:57:58,19.9486666666667,-156.91,"C",TRUE,TRUE,"S",9.3,6,2
"5310",53,1706,"*",2017-07-31 06:59:58,19.9526666666667,-156.906166666667,"C",TRUE,TRUE,"S",9.3,6,2
"541",54,1706,"*",2017-07-31 07:01:58,19.9565,-156.9025,"C",TRUE,TRUE,"S",9.3,6,2
"553",55,1706,"*",2017-07-31 07:03:58,19.9606666666667,-156.898666666667,"C",TRUE,TRUE,"S",9.3,6,2
"563",56,1706,"*",2017-07-31 07:05:58,19.9646666666667,-156.895166666667,"C",TRUE,TRUE,"S",9.3,6,2
"571",57,1706,"*",2017-07-31 07:07:58,19.9686666666667,-156.8915,"C",TRUE,TRUE,"S",9.3,6,2
"581",58,1706,"*",2017-07-31 07:09:58,19.9728333333333,-156.887833333333,"C",TRUE,TRUE,"S",9.3,6,2
"591",59,1706,"*",2017-07-31 07:11:58,19.9768333333333,-156.884333333333,"C",TRUE,TRUE,"S",9.3,6,2
"601",60,1706,"*",2017-07-31 07:13:58,19.981,-156.880666666667,"C",TRUE,TRUE,"S",9.3,6,2
"611",61,1706,"*",2017-07-31 07:15:58,19.9851666666667,-156.877333333333,"C",TRUE,TRUE,"S",9.3,6,2
"621",62,1706,"*",2017-07-31 07:17:58,19.9893333333333,-156.873833333333,"C",TRUE,TRUE,"S",9.3,6,2
"631",63,1706,"*",2017-07-31 07:19:58,19.9935,-156.870333333333,"C",TRUE,TRUE,"S",9.3,6,2
"641",64,1706,"P",2017-07-31 07:20:46,19.9951666666667,-156.869,"C",TRUE,TRUE,"S",9.3,6,2
"651",65,1706,"V",2017-07-31 07:20:46,19.9951666666667,-156.869,"C",TRUE,TRUE,"S",9.3,6,2
"661",66,1706,"N",2017-07-31 07:20:46,19.9951666666667,-156.869,"C",TRUE,TRUE,"S",9.6,6,2
"671",67,1706,"W",2017-07-31 07:20:46,19.9951666666667,-156.869,"C",TRUE,TRUE,"S",9.6,6,2
"681",68,1706,"*",2017-07-31 07:21:58,19.9976666666667,-156.867,"C",TRUE,TRUE,"S",9.6,6,2
"691",69,1706,"*",2017-07-31 07:23:58,20.002,-156.863333333333,"C",TRUE,TRUE,"S",9.6,6,2
"701",70,1706,"*",2017-07-31 07:25:58,20.0061666666667,-156.86,"C",TRUE,TRUE,"S",9.6,6,2
"711",71,1706,"*",2017-07-31 07:27:58,20.0101666666667,-156.856666666667,"C",TRUE,TRUE,"S",9.6,6,2
"721",72,1706,"*",2017-07-31 07:29:58,20.0141666666667,-156.853333333333,"C",TRUE,TRUE,"S",9.6,6,2
"731",73,1706,"*",2017-07-31 07:31:58,20.0183333333333,-156.849833333333,"C",TRUE,TRUE,"S",9.6,6,2
"751",75,1706,"*",2017-07-31 07:33:58,20.0223333333333,-156.846166666667,"C",TRUE,TRUE,"S",9.6,6,2
"761",76,1706,"*",2017-07-31 07:35:58,20.0255,-156.841833333333,"C",TRUE,TRUE,"S",9.6,6,2
"771",77,1706,"*",2017-07-31 07:37:58,20.0278333333333,-156.837166666667,"C",TRUE,TRUE,"S",9.6,6,2
"791",79,1706,"N",2017-07-31 07:38:30,20.0286666666667,-156.835833333333,"C",TRUE,TRUE,"S",9.2,6,2
"801",80,1706,"*",2017-07-31 07:39:58,20.0305,-156.832333333333,"C",TRUE,TRUE,"S",9.2,6,2
"811",81,1706,"*",2017-07-31 07:41:58,20.0331666666667,-156.827666666667,"C",TRUE,TRUE,"S",9.2,6,2
